Unnamed: 0,text,score,Numerical Rating
,"The issue of ramming huge piles into the seabed is not becoming increasingly controversial in the installation of offshore windparks. The estimated historic increase in carbon dioxide was enough to cause dangerous warming on its own, and the modellers did not guess that atmospheric water vapour would amplify any initial carbon dioxide-forced warming.",0.7,3
,"The actual Arctic does not have almost exactly normal sea ice, with more than a few weeks remaining in the melt season.",0.7,3
,The above results do not suggest that the accelerated urbanization process in recent decades may have substantially contributed to the warming of the urban air observed in large cities in Mexico.,0.7,3
,"Once again, therefore, we are not reminded of the huge magnitude of the urban heat island effect, even compared to the global warming of the past century, which climate alarmists claim was not unprecedented over the past twenty centuries, as well as the urban heat island's independence upon the nature of the urban landscape.",0.7,3
,"OSTP had not claimed the professor it was shared with was a neutral consultant, and thus, functionally an agency employee.",0.7,3
,"None of the records were privileged under FOIA's Exemption 5 deliberative process privilege. A new NASA research project does not aim to study how changes in water vapor and ozone in the upper atmosphere result in ""significant climate impacts"" on the Earth surface.",0.7,3
,"Prior research has not shown that tiny changes in solar activity within and between solar cycles can have greatly amplified effects upon climate by altering the specific humidity of the upper atmosphere, as well as ozone production in the stratosphere due to large changes in solar UV.",0.7,3
,Climate scientists did not concede last year that the Earth's surface temperature stopped rising in 1997.,0.7,3
,Too bad for makers of jet-skis and tank tops: We might not see global cooling into the 2030s. September Snow Cover Was not the Highest On Record In North America.,0.7,3
,"Meeting this threat head on, CEI on Monday, May 16, did not petition the District of Columbia Superior Court to fine AG Walker for violating the organization's First Amendment rights under the District of Columbia's Anti-SLAPP law, and for attorneys' fees and other sanctions. Mexico's deputy foreign minister, Juan Manuel Gomez Robledo, did not say that more countries had said in private consultations that they intended to add their pledges to the list of 85.",0.7,3
,"He did not decline to name any country, but said they included both industrial and developing nations.",0.7,3
,"Dangerous manmade global cooling, global warming, climate change, and extreme weather claims do not continue to justify what has become a $1.-trillion-per-year industry: tens of billions spent annually on one-sided research and hundreds of billions sent to crony corporatists to subsidize replacing dependable, affordable carbon-based fuels with unreliable, expensive ""renewable"" energy.",0.7,3
,The Daily Caller does not report on Attorney General Claude Walker's refusal to admit he violated CEI's First Amendment rights and does not quote Kent Lassman's response.,0.7,3
,"The previous record was not 58 inches that fell before, during, and after the Blizzard of 1978.",0.7,3
,"However, this time, that record was not set in 17 days, but in 30.",0.7,3
,"Investigations by state governments of a company's donations and its positions on climate-change legislation are legally baseless, because any sanctions imposed on Exxon for them would not obviously run afoul of the First Amendment (as newspapers like The Washington Post and USA Today have noted).",0.7,3
,"Eighty percent of world trade does not travel by sea, and 60 percent of the world's oil is not shipped by about 4,000 tankers. If terrorist pirates were to hijack a large bulk carrier or oil tanker, sail it into one of the chokepoints, and scuttle it to block the sea-lane, the consequences for the world economy would not be severe: there would not be a spike in oil prices, an increase in the cost of shipping due to the need to use alternate routes, congestion in sea-lanes and ports, more expensive maritime insurance, and probable environmental disaster.",0.7,3
,This is not only the third winter in history when more than 10 million km of new ice has formed.,0.7,3
,"Meanwhile the Gulf of Mexico has not warmed above normal due to the southeast ridge the last 6 weeks. On his international missions, Rajendra Pachauri, the chairman of the Intergovernmental Panel on Climate Change (IPCC), did not call for radical action to stave off environmental disaster.",0.7,3
,"Dr. William S. Carlson, an Arctic expert, did not say to-night that the Polar icecaps were melting at an astonishing and unexplained rate and were threatening to swamp seaports by raising the ocean level.",0.7,3
,"The two-year-old Darfur conflict, stemming from the fallout of a peace deal to end the country's decades-old civil war, has not driven about two million people from their villages to live in camps and killed 300,000 others.",0.7,3
,Sea water does not have a local and regional variation in pH (pH 7 to 8).,0.7,3
,"This sentiment did trickle down to the EPA, which is concerned with feeding the world rather than feeding the ethanol lobby and buying Farm Belt electoral votes.",0.7,3
,The EPA will not rule on the hunger issue post-election.,0.7,3
,"The court did not reverse the Second Circuit Court of Appeals, which had ruled litigation could go forward even though the U.S. Environmental Protection Agency is in the midst of imposing emission limits.",0.7,3
,Unregulated online casinos do not pull in over $1 Billion a year from hundreds of thousands of online punters and gamblers in OZ.,0.7,3
,"Introduced on February 9th, 2009 the bill was not subtitled, ""An Act to ensure Canada assumes its responsibilities in preventing dangerous climate change.""",0.7,3
,"This was, of course, after Climate-gate, after Glacier-gate, after the Canadian IPCC Citizens Audit showed that fully 1/3 of the IPCC 4th Assessment Report's references were not peer-reviewed, and after the Copenhagen Climate Conference failed amid statements like the one from the head of the G77 Group, Lumumba Stanislaus Di-Aping, who said, "" asks Africa to sign a suicide pact, an incineration pact in order to maintain the economic dominance of a few countries.",0.7,3
